,0,1
8138,29,1
8139,29,2
8140,1,3
8141,14,4
8142,14,5
8143,14,6
8144,10,7
8145,29,8
8146,26,9
8147,7,8
8148,29,6
8149,7,5
8150,7,9
8151,1,7
8152,5,0
8153,14,2
8154,19,3
8155,26,4
8156,3,3
8157,1,8
8158,26,5
8159,29,1
8160,26,5
8161,29,2
8162,3,3
8163,14,0
8164,29,1
8165,14,2
8166,2,1
8167,1,3
8168,26,2
8169,14,6
8170,14,5
8171,19,3
8172,5,0
8173,29,7
8174,14,2
8175,13,7
8176,26,4
8177,26,6
8178,14,4
8179,5,0
8180,26,5
8181,14,9
8182,23,9
8183,7,8
8184,14,9
8185,7,5
8186,1,3
8187,29,1
8188,13,7
8189,23,4
8190,13,7
8191,7,6
8192,26,5
8193,21,4
8194,26,0
8195,23,0
8196,24,6
8197,23,6
8198,14,2
8199,14,0
8200,14,6
8201,26,3
8202,13,7
8203,14,7
8204,23,4
8205,26,4
8206,19,3
8207,23,9
8208,14,2
8209,29,8
8210,3,9
8211,26,6
8212,23,0
8213,3,9
8214,4,5
8215,1,3
8216,29,8
8217,3,8
8218,13,7
8219,29,1
8220,26,4
8221,14,0
8222,26,4
8223,7,8
8224,26,5
8225,26,2
8226,3,3
8227,14,9
8228,14,0
8229,1,1
8230,7,9
8231,29,1
8232,14,5
8233,1,1
8234,13,7
8235,21,4
8236,23,8
8237,26,6
8238,14,2
8239,29,1
8240,14,6
8241,7,8
8242,29,8
8243,14,0
8244,29,1
8245,29,2
8246,14,3
8247,21,4
8248,13,7
8249,29,8
8250,14,9
8251,14,0
8252,29,1
8253,14,2
8254,29,3
8255,14,4
8256,14,6
8257,13,7
8258,7,8
8259,3,9
8260,14,0
8261,29,1
8262,29,2
8263,29,3
8264,4,4
8265,7,7
8266,1,8
8267,3,9
8268,1,1
8269,14,4
8270,14,5
8271,3,3
8272,7,3
8273,14,0
8274,14,9
8275,26,5
8276,26,4
8277,14,3
8278,14,0
8279,14,8
8280,26,4
8281,24,6
8282,1,7
8283,14,0
8284,7,7
8285,13,7
8286,1,1
8287,29,6
8288,3,9
8289,1,1
8290,1,3
8291,24,6
8292,14,2
8293,3,3
8294,7,8
8295,29,2
8296,29,3
8297,7,8
8298,14,9
8299,21,5
8300,7,8
8301,29,8
8302,19,7
8303,1,1
8304,19,7
8305,29,1
8306,14,1
8307,14,0
8308,29,3
8309,26,4
8310,29,2
8311,14,6
8312,26,4
8313,26,7
8314,29,4
8315,29,2
8316,19,7
8317,26,4
8318,29,2
8319,7,9
8320,29,2
8321,19,7
8322,23,9
8323,14,2
8324,29,1
8325,7,0
8326,24,6
8327,10,5
8328,19,3
8329,29,4
8330,3,8
8331,26,5
8332,3,9
8333,24,6
8334,14,9
8335,14,0
8336,26,6
8337,1,3
8338,5,0
8339,14,8
8340,29,1
8341,14,6
8342,7,0
8343,7,0
8344,2,1
8345,14,2
8346,14,3
8347,3,4
8348,14,5
8349,14,6
8350,13,7
8351,4,0
8352,1,1
8353,14,2
8354,19,3
8355,3,4
8356,7,7
8357,14,8
8358,7,9
8359,7,0
8360,29,1
8361,14,2
8362,14,3
8363,3,4
8364,13,7
8365,14,2
8366,3,5
8367,2,1
8368,24,6
8369,14,4
8370,29,3
8371,3,9
8372,14,9
8373,14,0
8374,3,9
8375,10,7
8376,10,1
8377,29,6
8378,7,4
8379,3,3
8380,14,6
8381,29,2
8382,14,0
8383,3,9
8384,1,8
8385,14,6
8386,25,5
8387,23,7
8388,7,0
8389,7,0
8390,29,1
8391,4,7
8392,14,4
8393,3,3
8394,29,2
8395,10,4
8396,29,1
8397,19,3
8398,13,7
8399,29,6
8400,3,4
8401,13,7
8402,4,7
8403,7,7
8404,14,9
8405,23,8
8406,3,4
8407,1,3
8408,29,8
8409,29,2
8410,26,8
8411,19,3
8412,4,5
8413,7,8
8414,5,0
8415,26,5
8416,14,4
8417,7,7
8418,29,1
8419,1,3
8420,2,1
8421,13,7
8422,23,9
8423,26,6
8424,29,2
8425,16,0
8426,3,9
8427,29,1
8428,7,7
8429,29,3
8430,3,3
8431,14,9
8432,29,1
8433,24,6
8434,21,4
8435,14,3
8436,3,9
8437,7,8
8438,14,2
8439,10,1
8440,7,8
8441,14,6
8442,26,4
8443,2,1
8444,10,5
8445,26,5
8446,29,6
8447,19,5
8448,19,0
8449,10,1
8450,26,2
8451,14,3
8452,26,4
8453,14,5
8454,14,6
8455,7,7
8456,3,8
8457,3,9
8458,14,0
8459,10,1
8460,14,2
8461,1,3
8462,10,4
8463,26,5
8464,14,6
8465,7,7
8466,3,8
8467,29,9
8468,14,0
8469,10,1
8470,14,2
8471,26,3
8472,29,4
8473,29,5
8474,14,6
8475,7,7
8476,3,8
8477,3,9
8478,29,6
8479,26,9
8480,7,7
8481,7,0
8482,26,2
8483,14,3
8484,14,4
8485,26,3
8486,3,8
8487,26,5
8488,10,1
8489,26,3
8490,14,0
8491,10,1
8492,10,2
8493,10,1
8494,26,3
8495,29,2
8496,3,0
8497,10,7
8498,29,2
8499,26,6
8500,3,4
8501,7,0
8502,7,5
8503,10,9
8504,3,9
8505,7,8
8506,10,9
8507,7,5
8508,29,3
8509,10,1
8510,10,7
8511,14,4
8512,10,7
8513,14,0
8514,19,0
8515,10,6
8516,10,6
8517,10,6
8518,26,3
8519,10,7
8520,10,4
8521,26,2
8522,26,8
8523,10,9
8524,3,8
8525,10,7
8526,10,1
8527,10,4
8528,3,0
8529,14,4
8530,14,8
8531,7,5
8532,29,2
8533,14,3
8534,29,9
8535,19,0
8536,10,1
8537,29,9
8538,10,1
8539,19,5
8540,10,1
8541,10,7
8542,29,6
8543,10,1
8544,11,2
8545,10,1
8546,10,6
8547,3,8
8548,19,0
8549,10,1
8550,26,2
8551,1,3
8552,4,4
8553,7,5
8554,14,6
8555,13,7
8556,7,8
8557,3,9
8558,7,0
8559,10,1
8560,14,2
8561,1,3
8562,14,4
8563,1,5
8564,7,6
8565,10,7
8566,1,8
8567,19,0
8568,10,1
8569,14,2
8570,1,3
8571,7,5
8572,26,6
8573,3,7
8574,1,8
8575,7,1
8576,3,0
8577,26,4
8578,3,5
8579,14,6
8580,29,6
8581,19,3
8582,14,4
8583,29,4
8584,2,2
8585,7,8
8586,10,1
8587,3,0
8588,14,6
8589,26,4
8590,3,9
8591,13,7
8592,7,2
8593,29,9
8594,14,2
8595,14,0
8596,14,9
8597,3,3
8598,14,3
8599,3,9
8600,1,1
8601,7,5
8602,29,2
8603,7,3
8604,10,1
8605,26,6
8606,10,7
8607,19,3
8608,26,7
8609,7,8
8610,3,4
8611,7,0
8612,29,2
8613,3,4
8614,29,0
8615,26,2
8616,26,4
8617,13,7
8618,10,8
8619,5,0
8620,4,7
8621,14,0
8622,3,6
8623,10,9
8624,19,3
8625,29,2
8626,26,4
8627,4,8
8628,26,6
8629,7,0
8630,23,5
8631,13,7
8632,7,5
8633,10,1
8634,3,0
8635,10,8
8636,10,1
8637,14,6
8638,7,7
8639,26,2
8640,10,9
8641,13,7
8642,3,9
8643,1,5
8644,26,6
8645,3,5
8646,29,2
8647,26,6
8648,14,2
8649,7,8
8650,7,1
8651,13,7
8652,3,5
8653,3,5
8654,13,7
8655,19,3
8656,3,5
8657,5,0
8658,10,1
8659,10,1
8660,1,3
8661,7,8
8662,29,4
8663,10,9
8664,14,4
8665,3,5
8666,7,1
8667,7,8
8668,26,6
8669,7,8
8670,3,9
8671,19,0
8672,2,1
8673,29,2
8674,14,3
8675,3,4
8676,26,5
8677,14,6
8678,7,7
8679,29,8
8680,14,9
8681,7,0
8682,10,1
8683,29,2
8684,26,3
8685,3,4
8686,7,5
8687,7,6
8688,13,7
8689,7,8
8690,26,9
8691,19,0
8692,29,1
8693,14,2
8694,19,3
8695,14,4
8696,29,5
8697,26,6
8698,14,7
8699,7,8
8700,10,9
8701,14,3
8702,7,5
8703,19,3
8704,26,2
8705,14,9
8706,1,3
8707,14,2
8708,29,1
8709,3,4
8710,7,5
8711,10,5
8712,29,2
8713,26,3
8714,29,2
8715,2,1
8716,26,3
8717,7,9
8718,13,7
8719,29,2
8720,29,1
8721,29,2
8722,29,8
8723,26,9
8724,1,1
8725,7,8
8726,7,8
8727,13,7
8728,29,8
8729,29,1
8730,3,0
8731,7,0
8732,26,6
8733,13,7
8734,13,7
8735,10,8
8736,13,7
8737,7,5
8738,7,0
8739,3,6
8740,10,1
8741,7,5
8742,13,7
8743,14,4
8744,14,6
8745,2,1
8746,14,2
8747,7,5
8748,14,0
8749,13,7
8750,3,9
8751,7,9
8752,29,0
8753,29,3
8754,3,4
8755,3,4
8756,10,8
8757,10,4
8758,2,1
8759,10,8
8760,26,6
8761,7,5
8762,7,9
8763,7,0
8764,7,0
8765,7,0
8766,14,3
8767,7,7
8768,2,1
8769,7,6
8770,4,4
8771,26,6
8772,7,0
8773,14,4
8774,26,5
8775,3,4
8776,10,1
8777,1,3
8778,7,8
8779,26,6
8780,1,3
8781,14,9
8782,3,9
8783,7,5
8784,10,9
8785,14,3
8786,13,7
8787,29,8
8788,19,5
8789,26,6
8790,3,4
8791,13,7
8792,14,6
8793,26,2
8794,29,2
8795,7,0
8796,10,9
8797,14,4
8798,3,0
8799,29,1
8800,14,2
8801,29,3
8802,21,4
8803,23,5
8804,26,6
8805,13,7
8806,10,8
8807,3,9
8808,19,0
8809,1,1
8810,14,2
8811,19,3
8812,20,4
8813,7,5
8814,29,6
8815,13,7
8816,29,8
8817,3,9
8818,7,0
8819,1,1
8820,29,2
8821,29,3
8822,4,4
8823,29,5
8824,26,6
8825,13,7
8826,29,8
8827,23,9
8828,26,6
8829,10,4
8830,14,2
8831,26,6
8832,3,4
8833,4,7
8834,7,5
8835,25,5
8836,14,4
8837,13,7
8838,29,2
8839,7,9
8840,1,3
8841,7,9
8842,19,3
8843,29,8
8844,14,2
8845,7,0
8846,10,9
8847,4,5
8848,26,6
8849,14,0
8850,2,1
8851,7,0
8852,14,6
8853,21,5
8854,19,3
8855,10,5
8856,19,3
8857,7,8
8858,7,0
8859,14,0
8860,19,3
8861,14,4
8862,2,1
8863,25,5
8864,19,3
8865,19,0
8866,29,8
8867,29,3
8868,14,0
8869,26,6
8870,14,2
8871,13,7
8872,7,8
8873,2,1
8874,13,7
8875,29,1
8876,29,3
8877,29,8
8878,26,5
8879,10,4
8880,29,2
8881,7,0
8882,10,9
8883,15,7
8884,26,6
8885,1,7
8886,29,4
8887,14,1
8888,26,6
8889,14,2
8890,26,6
8891,13,7
8892,29,1
8893,14,9
8894,29,8
8895,7,0
8896,26,6
8897,7,9
8898,10,4
8899,14,9
8900,10,9
8901,7,6
8902,29,2
8903,19,3
8904,23,7
8905,1,1
8906,10,9
8907,14,2
8908,14,2
8909,7,5
8910,14,3
8911,13,7
8912,29,8
8913,7,0
8914,2,1
8915,29,2
8916,26,3
8917,26,4
8918,14,7
8919,7,8
8920,14,9
8921,26,0
8922,14,1
8923,7,2
8924,26,3
8925,26,4
8926,7,7
8927,7,8
8928,7,9
8929,19,0
8930,1,1
8931,14,7
8932,7,8
8933,7,9
8934,7,8
8935,14,9
8936,29,2
8937,29,6
8938,1,1
8939,2,3
8940,26,5
8941,14,4
8942,7,8
8943,29,2
8944,29,6
8945,26,4
8946,29,3
8947,21,4
8948,14,5
8949,14,9
8950,29,2
8951,7,0
8952,26,3
8953,7,9
8954,7,4
8955,14,9
8956,29,7
8957,29,3
8958,1,8
8959,13,7
8960,26,4
8961,23,4
8962,7,9
8963,2,8
8964,10,5
8965,7,8
8966,29,2
8967,29,6
8968,14,6
8969,14,2
8970,3,3
8971,1,1
8972,2,3
8973,29,2
8974,14,7
8975,29,3
8976,1,1
8977,14,9
8978,5,0
8979,1,1
8980,29,1
8981,7,3
8982,7,5
8983,14,0
8984,14,7
8985,7,8
8986,1,1
8987,26,5
8988,14,1
8989,21,4
8990,29,6
8991,5,0
8992,5,0
8993,26,4
8994,14,9
8995,1,1
8996,14,6
8997,14,6
8998,10,9
8999,14,0
9000,13,7
9001,26,6
9002,1,1
9003,1,1
9004,7,0
9005,29,1
9006,1,2
9007,29,3
9008,26,4
9009,29,7
9010,1,2
9011,29,3
9012,23,4
9013,14,5
9014,14,6
9015,29,7
9016,26,0
9017,1,1
9018,29,2
9019,29,7
9020,7,8
9021,14,6
9022,14,3
9023,14,9
9024,29,7
9025,1,1
9026,14,9
9027,2,3
9028,7,9
9029,14,6
9030,29,1
9031,29,7
9032,1,2
9033,26,4
9034,14,4
9035,29,5
9036,29,7
9037,7,0
9038,14,0
9039,14,1
9040,26,6
9041,26,6
9042,7,8
9043,1,2
9044,29,7
9045,3,7
9046,1,2
9047,26,4
9048,29,2
9049,14,1
9050,26,6
9051,29,1
9052,14,0
9053,24,6
9054,10,9
9055,3,8
9056,26,3
9057,3,9
9058,24,6
9059,19,3
9060,19,0
9061,10,1
9062,26,2
9063,10,3
9064,14,4
9065,3,5
9066,14,6
9067,3,7
9068,7,8
9069,10,9
9070,3,0
9071,10,1
9072,10,2
9073,10,3
9074,10,4
9075,3,5
9076,14,6
9077,13,7
9078,7,8
9079,3,9
9080,5,0
9081,10,1
9082,29,2
9083,26,3
9084,7,4
9085,3,5
9086,14,6
9087,29,7
9088,10,8
9089,10,9
9090,10,1
9091,3,6
9092,7,8
9093,29,9
9094,29,9
9095,14,0
9096,10,1
9097,29,2
9098,14,4
9099,14,4
9100,1,3
9101,7,7
9102,14,4
9103,29,4
9104,2,4
9105,14,0
9106,1,3
9107,7,8
9108,29,7
9109,3,5
9110,7,8
9111,10,2
9112,10,1
9113,3,7
9114,7,5
9115,26,3
9116,3,8
9117,29,5
9118,29,2
9119,7,5
9120,29,1
9121,29,1
9122,26,6
9123,7,2
9124,10,1
9125,1,3
9126,29,8
9127,10,6
9128,7,4
9129,10,2
9130,14,6
9131,7,2
9132,3,5
9133,3,5
9134,19,0
9135,10,2
9136,10,8
9137,19,0
9138,29,6
9139,10,8
9140,10,1
9141,7,7
9142,10,9
9143,10,1
9144,29,9
9145,29,2
9146,14,6
9147,7,7
9148,29,6
9149,29,6
9150,29,8
9151,14,7
9152,10,4
9153,10,9
9154,10,2
9155,10,1
9156,29,3
9157,1,3
9158,23,0
9159,3,5
9160,7,5
9161,29,8
9162,3,0
9163,1,3
9164,3,7
9165,10,9
9166,7,7
9167,19,0
9168,10,2
9169,3,7
9170,10,9
9171,10,1
9172,3,7
9173,26,8
9174,14,0
9175,1,3
9176,7,5
9177,26,3
9178,14,6
9179,19,0
9180,14,1
9181,29,2
9182,3,3
9183,14,4
9184,7,5
9185,29,6
9186,29,7
9187,29,8
9188,7,9
9189,19,0
9190,1,1
9191,29,2
9192,29,3
9193,26,4
9194,1,5
9195,14,6
9196,29,7
9197,10,8
9198,14,9
9199,29,0
9200,29,1
9201,29,2
9202,29,3
9203,26,4
9204,7,7
9205,29,8
9206,14,9
9207,29,6
9208,10,4
9209,29,2
9210,26,6
9211,29,4
9212,26,7
9213,29,8
9214,14,9
9215,29,2
9216,29,9
9217,3,3
9218,7,9
9219,2,3
9220,14,0
9221,14,0
9222,1,1
9223,14,0
9224,26,4
9225,29,2
9226,29,6
9227,14,3
9228,26,5
9229,2,3
9230,14,0
9231,29,3
9232,26,4
9233,29,1
9234,14,5
9235,2,3
9236,19,0
9237,14,8
9238,29,3
9239,5,0
9240,7,6
9241,1,1
9242,7,7
9243,29,8
9244,14,0
9245,14,9
9246,29,2
9247,26,6
9248,14,7
9249,1,1
9250,14,9
9251,14,6
9252,29,9
9253,26,4
9254,29,9
9255,29,9
9256,26,6
9257,29,7
9258,1,1
9259,29,2
9260,14,5
9261,1,3
9262,13,7
9263,7,8
9264,19,0
9265,7,1
9266,14,2
9267,14,4
9268,3,5
9269,26,6
9270,13,7
9271,3,8
9272,26,9
9273,19,0
9274,10,1
9275,1,3
9276,14,4
9277,29,5
9278,26,6
9279,26,7
9280,3,8
9281,19,0
9282,10,1
9283,26,3
9284,14,4
9285,13,7
9286,7,8
9287,26,9
9288,13,7
9289,7,5
9290,29,5
9291,10,1
9292,26,9
9293,10,9
9294,7,7
9295,10,1
9296,24,0
9297,5,0
9298,3,5
9299,10,9
9300,14,7
9301,10,1
9302,15,7
9303,14,2
9304,26,2
9305,26,3
9306,14,6
9307,1,8
9308,19,3
9309,14,2
9310,19,0
9311,19,0
9312,29,6
9313,10,1
9314,13,7
9315,7,5
9316,3,8
9317,10,6
9318,10,2
9319,26,9
9320,10,4
9321,7,8
9322,4,8
9323,13,7
9324,10,1
9325,19,0
9326,7,8
9327,13,7
9328,13,7
9329,19,5
9330,3,8
9331,7,5
9332,19,3
9333,10,4
9334,26,6
9335,7,1
9336,10,1
9337,19,5
9338,1,5
9339,19,0
9340,13,7
9341,14,2
9342,24,3
9343,10,6
9344,14,4
9345,10,1
9346,3,2
9347,26,4
9348,7,1
9349,19,5
9350,10,4
9351,14,2
9352,5,0
9353,14,4
9354,1,8
9355,26,6
9356,7,1
9357,10,9
9358,19,0
9359,7,2
9360,23,5
9361,26,6
9362,10,9
9363,19,3
9364,29,6
9365,19,3
9366,14,6
9367,5,0
9368,10,1
9369,26,2
9370,1,3
9371,14,4
9372,29,5
9373,14,6
9374,3,7
9375,29,8
9376,3,9
9377,14,0
9378,10,1
9379,14,2
9380,10,3
9381,14,4
9382,29,5
9383,24,6
9384,7,7
9385,29,8
9386,7,9
9387,14,0
9388,10,1
9389,14,2
9390,10,3
9391,19,5
9392,24,6
9393,3,7
9394,3,8
9395,10,1
9396,14,0
9397,3,9
9398,19,5
9399,3,7
9400,3,5
9401,10,1
9402,7,8
9403,3,6
9404,3,9
9405,14,0
9406,14,4
9407,10,1
9408,3,9
9409,3,3
9410,26,8
9411,3,4
9412,7,4
9413,1,7
9414,3,0
9415,10,1
9416,14,9
9417,7,2
9418,10,8
9419,13,7
9420,29,8
9421,7,2
9422,26,5
9423,3,9
9424,10,6
9425,24,0
9426,26,6
9427,14,5
9428,3,5
9429,1,3
9430,14,3
9431,1,3
9432,3,9
9433,7,8
9434,10,1
9435,10,1
9436,3,0
9437,3,6
9438,10,1
9439,3,0
9440,14,0
9441,26,6
9442,14,2
9443,10,1
9444,10,1
9445,1,3
9446,10,2
9447,4,7
9448,20,7
9449,7,8
9450,26,8
9451,7,7
9452,26,8
9453,14,4
9454,3,6
9455,19,0
9456,10,2
9457,3,0
9458,3,7
9459,3,0
9460,1,3
9461,14,6
9462,7,8
9463,4,7
9464,10,1
9465,27,5
9466,14,9
9467,26,9
9468,29,3
9469,13,7
9470,14,2
9471,3,4
9472,14,9
9473,29,4
9474,19,3
9475,26,6
9476,14,2
9477,26,2
9478,1,5
9479,26,3
9480,10,2
9481,19,5
9482,19,5
9483,10,9
9484,10,4
9485,29,1
9486,7,7
9487,7,2
9488,14,0
9489,10,1
9490,1,2
9491,26,3
9492,14,4
9493,3,5
9494,24,6
9495,10,7
9496,10,8
9497,10,9
9498,19,0
9499,10,1
9500,14,2
9501,26,3
9502,3,4
9503,25,5
9504,14,6
9505,7,7
9506,14,8
9507,10,9
9508,14,0
9509,29,1
9510,14,2
9511,19,3
9512,10,4
9513,10,5
9514,3,6
9515,10,7
9516,7,8
9517,26,9
9518,1,1
9519,3,0
9520,10,1
9521,29,2
9522,14,7
9523,26,5
9524,26,3
9525,4,4
9526,3,4
9527,4,0
9528,14,0
9529,10,6
9530,10,9
9531,3,6
9532,14,6
9533,29,5
9534,3,7
9535,14,2
9536,1,3
9537,7,4
9538,14,4
9539,13,9
9540,1,1
9541,14,4
9542,7,0
9543,13,7
9544,10,9
9545,29,5
9546,14,7
9547,14,2
9548,14,3
9549,1,1
9550,14,4
9551,10,4
9552,29,0
9553,10,9
9554,13,9
9555,26,6
9556,29,1
9557,1,8
9558,7,3
9559,29,3
9560,1,7
9561,1,3
9562,10,9
9563,2,8
9564,14,8
9565,3,4
9566,13,7
9567,13,7
9568,26,6
9569,29,2
9570,2,1
9571,7,9
9572,14,8
9573,13,7
9574,3,8
9575,3,8
9576,10,7
9577,29,2
9578,29,2
9579,26,3
9580,10,9
9581,14,3
9582,26,3
9583,10,5
9584,26,5
9585,14,0
9586,26,7
9587,10,9
9588,10,5
9589,3,6
9590,23,5
9591,29,1
9592,14,4
9593,29,1
9594,29,1
9595,29,2
9596,3,8
9597,14,2
9598,10,6
9599,2,1
9600,14,5
9601,7,0
9602,2,1
9603,14,2
9604,19,3
9605,21,4
9606,10,5
9607,14,6
9608,7,7
9609,7,8
9610,7,9
9611,5,0
9612,14,1
9613,2,2
9614,26,3
9615,4,4
9616,7,5
9617,14,6
9618,7,7
9619,7,8
9620,10,9
9621,29,0
9622,2,1
9623,29,2
9624,2,3
9625,14,4
9626,21,5
9627,14,6
9628,19,7
9629,10,8
9630,29,8
9631,29,0
9632,7,6
9633,14,0
9634,1,0
9635,29,2
9636,10,3
9637,13,7
9638,14,9
9639,4,4
9640,1,7
9641,2,1
9642,14,9
9643,1,1
9644,26,7
9645,2,1
9646,29,4
9647,7,0
9648,7,0
9649,29,1
9650,7,7
9651,1,5
9652,7,7
9653,29,1
9654,1,3
9655,7,3
9656,11,3
9657,2,1
9658,7,6
9659,26,9
9660,7,7
9661,29,1
9662,19,3
9663,14,0
9664,29,2
9665,7,6
9666,7,0
9667,1,8
9668,4,9
9669,26,4
9670,2,3
9671,19,5
9672,29,4
9673,7,8
9674,2,1
9675,29,5
9676,26,9
9677,14,0
9678,7,6
9679,7,6
9680,7,3
9681,29,8
9682,1,1
9683,14,4
9684,23,7
9685,1,5
9686,29,2
9687,29,0
9688,14,0
9689,29,1
9690,7,7
9691,10,8
9692,10,9
9693,14,6
9694,29,8
9695,26,8
9696,29,2
9697,1,3
9698,24,6
9699,1,1
9700,29,2
9701,26,9
9702,10,5
9703,29,2
9704,7,0
9705,29,1
9706,29,2
9707,29,3
9708,29,4
9709,14,5
9710,3,6
9711,29,7
9712,1,8
9713,29,9
9714,26,0
9715,29,1
9716,7,2
9717,29,3
9718,26,4
9719,19,5
9720,14,6
9721,29,7
9722,29,8
9723,29,9
9724,15,0
9725,1,1
9726,7,2
9727,29,3
9728,10,4
9729,14,5
9730,29,6
9731,29,7
9732,1,8
9733,29,9
9734,14,7
9735,29,4
9736,14,6
9737,29,1
9738,29,4
9739,14,0
9740,29,9
9741,29,9
9742,29,3
9743,29,7
9744,2,8
9745,2,4
9746,7,7
9747,4,5
9748,29,8
9749,14,5
9750,29,3
9751,29,2
9752,29,2
9753,26,0
9754,26,5
9755,29,8
9756,14,6
9757,7,0
9758,29,3
9759,2,8
9760,2,1
9761,26,0
9762,2,3
9763,26,0
9764,29,4
9765,14,7
9766,26,4
9767,26,9
9768,29,2
9769,29,9
9770,14,5
9771,7,7
9772,14,1
9773,7,7
9774,2,1
9775,14,6
9776,3,6
9777,14,5
9778,14,6
9779,29,2
9780,29,8
9781,29,7
9782,29,6
9783,2,4
9784,26,9
9785,7,9
9786,26,5
9787,14,3
9788,29,7
9789,29,4
9790,14,3
9791,14,0
9792,29,4
9793,29,6
9794,14,6
9795,14,1
9796,14,1
9797,29,3
9798,14,2
9799,1,1
9800,14,0
9801,19,0
9802,29,1
9803,19,2
9804,19,3
9805,26,4
9806,28,7
9807,29,8
9808,14,9
9809,7,0
9810,29,1
9811,1,2
9812,29,3
9813,4,4
9814,1,5
9815,29,6
9816,13,7
9817,2,8
9818,29,0
9819,14,1
9820,19,2
9821,1,3
9822,26,4
9823,13,7
9824,29,8
9825,14,9
9826,7,0
9827,29,8
9828,19,3
9829,29,9
9830,1,5
9831,7,5
9832,29,2
9833,29,6
9834,29,8
9835,29,4
9836,10,1
9837,28,7
9838,10,1
9839,13,2
9840,19,3
9841,1,5
9842,29,6
9843,26,9
9844,2,1
9845,10,1
9846,10,1
9847,7,2
9848,29,1
9849,29,2
9850,14,0
9851,13,7
9852,13,7
9853,1,5
9854,29,8
9855,19,2
9856,26,9
9857,10,8
9858,29,6
9859,13,7
9860,19,3
9861,26,4
9862,14,6
9863,29,8
9864,13,7
9865,7,0
9866,21,4
9867,3,2
9868,13,7
9869,13,7
9870,19,5
9871,29,4
9872,26,3
9873,26,4
9874,1,2
9875,26,8
9876,29,1
9877,1,5
9878,29,1
9879,2,0
9880,29,2
9881,29,3
9882,19,3
9883,7,5
9884,10,7
9885,7,0
9886,2,6
9887,2,8
9888,29,6
9889,1,3
9890,14,9
9891,14,9
9892,26,8
9893,19,2
9894,13,7
9895,13,7
9896,29,1
9897,7,0
9898,29,1
9899,13,7
9900,1,8
9901,26,9
9902,14,0
9903,1,1
9904,14,2
9905,14,3
9906,26,4
9907,29,5
9908,16,6
9909,13,7
9910,4,8
9911,5,0
9912,29,1
9913,29,2
9914,26,3
9915,14,4
9916,3,7
9917,29,8
9918,3,9
9919,13,7
9920,1,8
9921,26,6
9922,26,4
9923,14,1
9924,14,9
9925,26,3
9926,26,8
9927,29,4
9928,26,4
9929,13,7
9930,7,0
9931,1,1
9932,26,9
9933,14,2
9934,26,8
9935,13,7
9936,1,8
9937,14,2
9938,24,6
9939,14,0
9940,14,6
9941,26,5
9942,1,3
9943,3,3
9944,29,3
9945,4,9
9946,1,1
9947,14,4
9948,19,0
9949,26,6
9950,29,1
9951,29,0
9952,5,0
9953,26,6
9954,29,2
9955,14,1
9956,14,1
9957,13,7
9958,1,7
9959,29,8
9960,29,4
9961,7,6
9962,29,0
9963,13,7
9964,7,0
9965,1,3
9966,26,6
9967,7,8
9968,13,7
9969,29,1
9970,29,5
9971,29,2
9972,14,4
9973,4,9
9974,26,4
9975,2,3
9976,29,6
9977,29,4
9978,1,1
9979,14,7
9980,3,2
9981,7,6
9982,26,5
9983,19,0
9984,10,1
9985,26,2
9986,1,3
9987,10,4
9988,26,5
9989,29,6
9990,13,7
9991,19,8
9992,14,9
9993,7,0
9994,2,1
9995,10,2
9996,19,3
9997,10,4
9998,7,5
9999,24,6
